-0.2,-1.6,0.32,0.341195
-0.2,-1.5,0.3,0.324417
-0.2,-1.4,0.28,0.306801
-0.2,-1.3,0.26,0.288383
-0.2,-1.2,0.24,0.269204
-0.2,-1.1,0.22,0.249306
-0.2,-1,0.2,0.228738
-0.2,-0.9,0.18,0.20755
-0.2,-0.8,0.16,0.185798
-0.2,-0.7,0.14,0.163539
-0.2,-0.6,0.12,0.140834
-0.2,-0.5,0.1,0.117746
-0.2,-0.4,0.08,0.094341
-0.2,-0.3,0.06,0.070686
-0.2,-0.2,0.04,0.04685
-0.2,-0.1,0.02,0.0229033
-0.2,6.38378e-16,-1.27676e-16,-0.00108313
-0.2,0.1,-0.02,-0.025038
-0.2,0.2,-0.04,-0.0488898
-0.2,0.3,-0.06,-0.0725676
-0.2,0.4,-0.08,-0.096001
-0.2,0.5,-0.1,-0.119121
-0.2,0.6,-0.12,-0.14186
-0.2,0.7,-0.14,-0.164153
-0.2,0.8,-0.16,-0.185936
-0.2,0.9,-0.18,-0.207148
-0.2,1,-0.2,-0.227733
-0.2,1.1,-0.22,-0.247635
-0.2,1.2,-0.24,-0.266804
-0.2,1.3,-0.26,-0.285194
-0.2,1.4,-0.28,-0.302762
-0.2,1.5,-0.3,-0.319468
-0.2,1.6,-0.32,-0.335281
-0.2,1.7,-0.34,-0.35017
-0.2,1.8,-0.36,-0.364111
-0.2,1.9,-0.38,-0.377084
-0.1,-2,0.2,0.19797
-0.1,-1.9,0.19,0.19117
-0.1,-1.8,0.18,0.18394
-0.1,-1.7,0.17,0.176289
-0.1,-1.6,0.16,0.168228
-0.1,-1.5,0.15,0.159769
-0.1,-1.4,0.14,0.150929
-0.1,-1.3,0.13,0.141723
-0.1,-1.2,0.12,0.13217
-0.1,-1.1,0.11,0.12229
-0.1,-1,0.1,0.112107
-0.1,-0.9,0.09,0.101642
-0.1,-0.8,0.08,0.0909228
-0.1,-0.7,0.07,0.0799741
-0.1,-0.6,0.06,0.0688244
-0.1,-0.5,0.05,0.0575023
-0.1,-0.4,0.04,0.046038
-0.1,-0.3,0.03,0.0344619
-0.1,-0.2,0.02,0.0228056
-0.1,-0.1,0.01,0.0111008
-0.1,6.38378e-16,-6.38378e-17,-0.000620121
-0.1,0.1,-0.01,-0.0123248
-0.1,0.2,-0.02,-0.0239809
-0.1,0.3,-0.03,-0.035556
-0.1,0.4,-0.04,-0.0470183
-0.1,0.5,-0.05,-0.0583364
-0.1,0.6,-0.06,-0.0694794
-0.1,0.7,-0.07,-0.0804175
-0.1,0.8,-0.08,-0.0911219
-0.1,0.9,-0.09,-0.101565
-0.1,1,-0.1,-0.111719
-0.1,1.1,-0.11,-0.121561
-0.1,1.2,-0.12,-0.131067
-0.1,1.3,-0.13,-0.140215
-0.1,1.4,-0.14,-0.148985
-0.1,1.5,-0.15,-0.157359
-0.1,1.6,-0.16,-0.165322
-0.1,1.7,-0.17,-0.172859
-0.1,1.8,-0.18,-0.179959
-0.1,1.9,-0.19,-0.186612
6.38378e-16,-2,-1.27676e-15,-0.00388386
6.38378e-16,-1.9,-1.21292e-15,-0.00430854
6.38378e-16,-1.8,-1.14908e-15,-0.00465501
6.38378e-16,-1.7,-1.08524e-15,-0.00492364
6.38378e-16,-1.6,-1.02141e-15,-0.00511526
6.38378e-16,-1.5,-9.57567e-16,-0.00523119
6.38378e-16,-1.4,-8.9373e-16,-0.00527321
6.38378e-16,-1.3,-8.29892e-16,-0.00524362
6.38378e-16,-1.2,-7.66054e-16,-0.00514516
6.38378e-16,-1.1,-7.02216e-16,-0.00498103
6.38378e-16,-1,-6.38378e-16,-0.00475489
6.38378e-16,-0.9,-5.7454e-16,-0.00447081
6.38378e-16,-0.8,-5.10703e-16,-0.00413326
6.38378e-16,-0.7,-4.46865e-16,-0.00374709
6.38378e-16,-0.6,-3.83027e-16,-0.00331749
6.38378e-16,-0.5,-3.19189e-16,-0.00284994
6.38378e-16,-0.4,-2.55351e-16,-0.00235021
6.38378e-16,-0.3,-1.91513e-16,-0.00182429
6.38378e-16,-0.2,-1.27676e-16,-0.00127835
6.38378e-16,-0.1,-6.38378e-17,-0.000718717
6.38378e-16,6.38378e-16,4.07527e-31,-0.000151814
6.38378e-16,0.1,6.38378e-17,0.000415891
6.38378e-16,0.2,1.27676e-16,0.00097792
6.38378e-16,0.3,1.91513e-16,0.00152784
6.38378e-16,0.4,2.55351e-16,0.00205931
6.38378e-16,0.5,3.19189e-16,0.00256612
6.38378e-16,0.6,3.83027e-16,0.00304224
6.38378e-16,0.7,4.46865e-16,0.00348189
6.38378e-16,0.8,5.10703e-16,0.00387952
6.38378e-16,0.9,5.7454e-16,0.00422991
6.38378e-16,1,6.38378e-16,0.0045282
6.38378e-16,1.1,7.02216e-16,0.00476988
6.38378e-16,1.2,7.66054e-16,0.00495086
6.38378e-16,1.3,8.29892e-16,0.0050675
6.38378e-16,1.4,8.9373e-16,0.00511659
6.38378e-16,1.5,9.57567e-16,0.00509543
6.38378e-16,1.6,1.02141e-15,0.00500178
6.38378e-16,1.7,1.08524e-15,0.00483391
6.38378e-16,1.8,1.14908e-15,0.0045906
6.38378e-16,1.9,1.21292e-15,0.00427112
0.1,-2,-0.2,-0.20545
0.1,-1.9,-0.19,-0.19951
0.1,-1.8,-0.18,-0.192983
0.1,-1.7,-0.17,-0.18588
0.1,-1.6,-0.16,-0.178214
0.1,-1.5,-0.15,-0.17
0.1,-1.4,-0.14,-0.161257
0.1,-1.3,-0.13,-0.152005
0.1,-1.2,-0.12,-0.142269
0.1,-1.1,-0.11,-0.132076
0.1,-1,-0.1,-0.121455
0.1,-0.9,-0.09,-0.110438
0.1,-0.8,-0.08,-0.0990582
0.1,-0.7,-0.07,-0.0873528
0.1,-0.6,-0.06,-0.0753597
0.1,-0.5,-0.05,-0.0631186
0.1,-0.4,-0.04,-0.0506709
0.1,-0.3,-0.03,-0.0380593
0.1,-0.2,-0.02,-0.0253274
0.1,-0.1,-0.01,-0.0125199
0.1,6.38378e-16,6.38378e-17,0.000318295
0.1,0.1,0.01,0.0131418
0.1,0.2,0.02,0.0259053
0.1,0.3,0.03,0.0385636
0.1,0.4,0.04,0.0510722
0.1,0.5,0.05,0.0633872
0.1,0.6,0.06,0.075466
0.1,0.7,0.07,0.0872669
0.1,0.8,0.08,0.0987502
0.1,0.9,0.09,0.109878
0.1,1,0.1,0.120613
0.1,1.1,0.11,0.130923
0.1,1.2,0.12,0.140775
0.1,1.3,0.13,0.150141
0.1,1.4,0.14,0.158995
0.1,1.5,0.15,0.167313
0.1,1.6,0.16,0.175075
0.1,1.7,0.17,0.182263
0.1,1.8,0.18,0.188865
0.1,1.9,0.19,0.194867
0.2,-2,-0.4,-0.405992
0.2,-1.9,-0.38,-0.393721
0.2,-1.8,-0.36,-0.380361
0.2,-1.7,-0.34,-0.36593
0.2,-1.6,-0.32,-0.350451
0.2,-1.5,-0.3,-0.333955
0.2,-1.4,-0.28,-0.316475
0.2,-1.3,-0.26,-0.298052
0.2,-1.2,-0.24,-0.278732
0.2,-1.1,-0.22,-0.258563
0.2,-1,-0.2,-0.237602
0.2,-0.9,-0.18,-0.215906
0.2,-0.8,-0.16,-0.193541
0.2,-0.7,-0.14,-0.170572
0.2,-0.6,-0.12,-0.147071
0.2,-0.5,-0.1,-0.123112
0.2,-0.4,-0.08,-0.0987715
0.2,-0.3,-0.06,-0.0741297
0.2,-0.2,-0.04,-0.0492674
0.2,-0.1,-0.02,-0.0242674
0.2,6.38378e-16,1.27676e-16,0.000786701
0.2,0.1,0.02,0.0258106
0.2,0.2,0.04,0.0507199
0.2,0.3,0.06,0.0754309
0.2,0.4,0.08,0.0998608
0.2,0.5,0.1,0.123928
0.2,0.6,0.12,0.147553
0.2,0.7,0.14,0.170659
0.2,0.8,0.16,0.193172
0.2,0.9,0.18,0.215021
0.2,1,0.2,0.236139
0.2,1.1,0.22,0.256462
0.2,1.2,0.24,0.275932
0.2,1.3,0.26,0.294496
0.2,1.4,0.28,0.312104
0.2,1.5,0.3,0.328712
0.2,1.6,0.32,0.344284
0.2,1.7,0.34,0.358786
0.2,1.8,0.36,0.372192
0.2,1.9,0.38,0.384481
0.3,-2,-0.6,-0.604781
0.3,-1.9,-0.57,-0.586243
0.3,-1.8,-0.54,-0.566117
0.3,-1.7,-0.51,-0.544429
0.3,-1.6,-0.48,-0.521215
0.3,-1.5,-0.45,-0.496518
0.3,-1.4,-0.42,-0.470388
0.3,-1.3,-0.39,-0.442883
0.3,-1.2,-0.36,-0.414068
0.3,-1.1,-0.33,-0.384016
0.3,-1,-0.3,-0.352808
0.3,-0.9,-0.27,-0.320529
0.3,-0.8,-0.24,-0.287271
0.3,-0.7,-0.21,-0.253134
0.3,-0.6,-0.18,-0.21822
0.3,-0.5,-0.15,-0.182638
0.3,-0.4,-0.12,-0.146501
0.3,-0.3,-0.09,-0.109923
0.3,-0.2,-0.06,-0.0730245
0.3,-0.1,-0.03,-0.035926
0.3,6.38378e-16,1.91513e-16,0.00124992
0.3,0.1,0.03,0.03838
0.3,0.2,0.06,0.075341
0.3,0.3,0.09,0.11201
0.3,0.4,0.12,0.148266
0.3,0.5,0.15,0.183991
0.3,0.6,0.18,0.219067
0.3,0.7,0.21,0.253384
0.3,0.8,0.24,0.286831
0.3,0.9,0.27,0.319307
0.3,1,0.3,0.350712
0.3,1.1,0.33,0.380957
0.3,1.2,0.36,0.409954
0.3,1.3,0.39,0.437627
0.3,1.4,0.42,0.463904
0.3,1.5,0.45,0.488722
0.3,1.6,0.48,0.512026
0.3,1.7,0.51,0.533769
0.3,1.8,0.54,0.553913
0.3,1.9,0.57,0.572428
0.4,-2,-0.8,-0.801114
0.4,-1.9,-0.76,-0.776393
0.4,-1.8,-0.72,-0.749594
0.4,-1.7,-0.68,-0.720752
0.4,-1.6,-0.64,-0.689912
0.4,-1.5,-0.6,-0.657128
0.4,-1.4,-0.56,-0.622467
0.4,-1.3,-0.52,-0.586003
0.4,-1.2,-0.48,-0.547821
0.4,-1.1,-0.44,-0.508016
0.4,-1,-0.4,-0.466693
0.4,-0.9,-0.36,-0.423963
0.4,-0.8,-0.32,-0.379947
0.4,-0.7,-0.28,-0.334775
0.4,-0.6,-0.24,-0.288582
0.4,-0.5,-0.2,-0.241511
0.4,-0.4,-0.16,-0.193708
0.4,-0.3,-0.12,-0.145328
0.4,-0.2,-0.08,-0.0965257
0.4,-0.1,-0.04,-0.047461
0.4,6.38378e-16,2.55351e-16,0.00170453
0.4,0.1,0.04,0.0508086
0.4,0.2,0.08,0.0996887
0.4,0.3,0.12,0.148183
0.4,0.4,0.16,0.196133
0.4,0.5,0.2,0.243381
0.4,0.6,0.24,0.289775
0.4,0.7,0.28,0.335167
0.4,0.8,0.32,0.379416
0.4,0.9,0.36,0.422386
0.4,1,0.4,0.463948
0.4,1.1,0.44,0.503984
0.4,1.2,0.48,0.542382
0.4,1.3,0.52,0.579041
0.4,1.4,0.56,0.613868
0.4,1.5,0.6,0.646781
0.4,1.6,0.64,0.67771
0.4,1.7,0.68,0.706594
0.4,1.8,0.72,0.733384
0.4,1.9,0.76,0.75804
0.5,-2,-1,-0.994312
0.5,-1.9,-0.95,-0.963516
0.5,-1.8,-0.9,-0.930163
0.5,-1.7,-0.85,-0.894296
0.5,-1.6,-0.8,-0.855966
0.5,-1.5,-0.75,-0.815242
0.5,-1.4,-0.7,-0.772201
0.5,-1.3,-0.65,-0.726936
0.5,-1.2,-0.6,-0.679549
0.5,-1.1,-0.55,-0.630156
0.5,-1,-0.5,-0.578885
0.5,-0.9,-0.45,-0.525873
0.5,-0.8,-0.4,-0.471271
0.5,-0.7,-0.35,-0.415235
0.5,-0.6,-0.3,-0.357934
0.5,-0.5,-0.25,-0.299544
0.5,-0.4,-0.2,-0.240248
0.5,-0.3,-0.15,-0.180235
0.5,-0.2,-0.1,-0.119699
0.5,-0.1,-0.05,-0.0588383
0.5,6.38378e-16,3.19189e-16,0.00214714
0.5,0.1,0.05,0.0630554
0.5,0.2,0.1,0.123685
0.5,0.3,0.15,0.183834
0.5,0.4,0.2,0.243307
0.5,0.5,0.25,0.301907
0.5,0.6,0.3,0.359448
0.5,0.7,0.35,0.415746
0.5,0.8,0.4,0.470625
0.5,0.9,0.45,0.52392
0.5,1,0.5,0.575472
0.5,1.1,0.55,0.625134
0.5,1.2,0.6,0.672772
0.5,1.3,0.65,0.718259
0.5,1.4,0.7,0.761485
0.5,1.5,0.75,0.80235
0.5,1.6,0.8,0.840768
0.5,1.7,0.85,0.876666
0.5,1.8,0.9,0.909984
0.5,1.9,0.95,0.940677
0.6,-2,-1.2,-1.18373
0.6,-1.9,-1.14,-1.14699
0.6,-1.8,-1.08,-1.10722
0.6,-1.7,-1.02,-1.06448
0.6,-1.6,-0.96,-1.01883
0.6,-1.5,-0.9,-0.970339
0.6,-1.4,-0.84,-0.919101
0.6,-1.3,-0.78,-0.865223
0.6,-1.2,-0.72,-0.808825
0.6,-1.1,-0.66,-0.750043
0.6,-1,-0.6,-0.689027
0.6,-0.9,-0.54,-0.625938
0.6,-0.8,-0.48,-0.560954
0.6,-0.7,-0.42,-0.494262
0.6,-0.6,-0.36,-0.426061
0.6,-0.5,-0.3,-0.35656
0.6,-0.4,-0.24,-0.285977
0.6,-0.3,-0.18,-0.214538
0.6,-0.2,-0.12,-0.142475
0.6,-0.1,-0.06,-0.0700246
0.6,6.38378e-16,3.83027e-16,0.00257449
0.6,0.1,0.06,0.0750805
0.6,0.2,0.12,0.147252
0.6,0.3,0.18,0.21885
0.6,0.4,0.24,0.289638
0.6,0.5,0.3,0.359384
0.6,0.6,0.36,0.427864
0.6,0.7,0.42,0.49486
0.6,0.8,0.48,0.560165
0.6,0.9,0.54,0.62358
0.6,1,0.6,0.68492
0.6,1.1,0.66,0.744011
0.6,1.2,0.72,0.800694
0.6,1.3,0.78,0.854823
0.6,1.4,0.84,0.906267
0.6,1.5,0.9,0.954912
0.6,1.6,0.96,1.00066
0.6,1.7,1.02,1.04342
0.6,1.8,1.08,1.08313
0.6,1.9,1.14,1.11973
0.7,-2,-1.4,-1.36877
0.7,-1.9,-1.33,-1.32623
0.7,-1.8,-1.26,-1.28021
0.7,-1.7,-1.19,-1.23078
0.7,-1.6,-1.12,-1.17799
0.7,-1.5,-1.05,-1.12193
0.7,-1.4,-0.98,-1.0627
0.7,-1.3,-0.91,-1.00043
0.7,-1.2,-0.84,-0.935244
0.7,-1.1,-0.77,-0.867303
0.7,-1,-0.7,-0.796775
0.7,-0.9,-0.63,-0.723847
0.7,-0.8,-0.56,-0.64872
0.7,-0.7,-0.49,-0.571613
0.7,-0.6,-0.42,-0.492753
0.7,-0.5,-0.35,-0.412383
0.7,-0.4,-0.28,-0.330756
0.7,-0.3,-0.21,-0.248134
0.7,-0.2,-0.14,-0.164786
0.7,-0.1,-0.07,-0.0809874
0.7,6.38378e-16,4.46865e-16,0.00298342
0.7,0.1,0.07,0.0868453
0.7,0.2,0.14,0.170317
0.7,0.3,0.21,0.253121
0.7,0.4,0.28,0.334982
0.7,0.5,0.35,0.415632
0.7,0.6,0.42,0.494809
0.7,0.7,0.49,0.572263
0.7,0.8,0.56,0.647753
0.7,0.9,0.63,0.721052
0.7,1,0.7,0.791946
0.7,1.1,0.77,0.860237
0.7,1.2,0.84,0.925742
0.7,1.3,0.91,0.988296
0.7,1.4,0.98,1.04775
0.7,1.5,1.05,1.10398
0.7,1.6,1.12,1.15686
0.7,1.7,1.19,1.20631
0.7,1.8,1.26,1.25226
0.7,1.9,1.33,1.29463
0.8,-2,-1.6,-1.54888
0.8,-1.9,-1.52,-1.5007
0.8,-1.8,-1.44,-1.44861
0.8,-1.7,-1.36,-1.39267
0.8,-1.6,-1.28,-1.33296
0.8,-1.5,-1.2,-1.26955
0.8,-1.4,-1.12,-1.20257
0.8,-1.3,-1.04,-1.13214
0.8,-1.2,-0.96,-1.05842
0.8,-1.1,-0.88,-0.98158
0.8,-1,-0.8,-0.901804
0.8,-0.9,-0.72,-0.819304
0.8,-0.8,-0.64,-0.734306
0.8,-0.7,-0.56,-0.647056
0.8,-0.6,-0.48,-0.557812
0.8,-0.5,-0.4,-0.466848
0.8,-0.4,-0.32,-0.374453
0.8,-0.3,-0.24,-0.280923
0.8,-0.2,-0.16,-0.186566
0.8,-0.1,-0.08,-0.0916955
0.8,6.38378e-16,5.10703e-16,0.00337089
0.8,0.1,0.08,0.0983124
0.8,0.2,0.16,0.192809
0.8,0.3,0.24,0.286543
0.8,0.4,0.32,0.379201
0.8,0.5,0.4,0.470479
0.8,0.6,0.48,0.560079
0.8,0.7,0.56,0.647717
0.8,0.8,0.64,0.733122
0.8,0.9,0.72,0.816037
0.8,1,0.8,0.896222
0.8,1.1,0.88,0.973455
0.8,1.2,0.96,1.04753
0.8,1.3,1.04,1.11827
0.8,1.4,1.12,1.1855
0.8,1.5,1.2,1.24909
0.8,1.6,1.28,1.30891
0.8,1.7,1.36,1.36486
0.8,1.8,1.44,1.41686
0.8,1.9,1.52,1.46485
0.9,-2,-1.8,-1.72356
0.9,-1.9,-1.71,-1.66991
0.9,-1.8,-1.62,-1.61194
0.9,-1.7,-1.53,-1.54971
0.9,-1.6,-1.44,-1.48329
0.9,-1.5,-1.35,-1.41278
0.9,-1.4,-1.26,-1.3383
0.9,-1.3,-1.17,-1.25999
0.9,-1.2,-1.08,-1.17801
0.9,-1.1,-0.99,-1.09254
0.9,-1,-0.9,-1.00381
0.9,-0.9,-0.81,-0.912032
0.9,-0.8,-0.72,-0.817462
0.9,-0.7,-0.63,-0.720371
0.9,-0.6,-0.54,-0.621047
0.9,-0.5,-0.45,-0.519796
0.9,-0.4,-0.36,-0.41694
0.9,-0.3,-0.27,-0.312811
0.9,-0.2,-0.18,-0.207753
0.9,-0.1,-0.09,-0.102119
0.9,6.38378e-16,5.7454e-16,0.00373402
0.9,0.1,0.09,0.109446
0.9,0.2,0.18,0.214658
0.9,0.3,0.27,0.319014
0.9,0.4,0.36,0.422162
0.9,0.5,0.45,0.52376
0.9,0.6,0.54,0.623478
0.9,0.7,0.63,0.720998
0.9,0.8,0.72,0.816018
0.9,0.9,0.81,0.908254
0.9,1,0.9,0.99744
0.9,1.1,0.99,1.08333
0.9,1.2,1.08,1.16571
0.9,1.3,1.17,1.24436
0.9,1.4,1.26,1.31912
0.9,1.5,1.35,1.38983
0.9,1.6,1.44,1.45636
0.9,1.7,1.53,1.5186
0.9,1.8,1.62,1.57647
0.9,1.9,1.71,1.6299
1,-2,-2,-1.89235
1,-1.9,-1.9,-1.83342
1,-1.8,-1.8,-1.76977
1,-1.7,-1.7,-1.70147
1,-1.6,-1.6,-1.62859
1,-1.5,-1.5,-1.55124
1,-1.4,-1.4,-1.46952
1,-1.3,-1.3,-1.38361
1,-1.2,-1.2,-1.29366
1,-1.1,-1.1,-1.19989
1,-1,-1,-1.10251
1,-0.9,-0.9,-1.00177
1,-0.8,-0.8,-0.897954
1,-0.7,-0.7,-0.791351
1,-0.6,-0.6,-0.68228
1,-0.5,-0.5,-0.571077
1,-0.4,-0.4,-0.458097
1,-0.3,-0.3,-0.343706
1,-0.2,-0.2,-0.228287
1,-0.1,-0.1,-0.11223
1,6.38378e-16,6.38378e-16,0.00407012
1,0.1,0.1,0.120213
1,0.2,0.2,0.235801
1,0.3,0.3,0.350439
1,0.4,0.4,0.463739
1,0.5,0.5,0.575322
1,0.6,0.6,0.684824
1,0.7,0.7,0.791895
1,0.8,0.8,0.896204
1,0.9,0.9,0.99744
1,1,1,1.09531
1,1.1,1.1,1.18956
1,1.2,1.2,1.27993
1,1.3,1.3,1.36622
1,1.4,1.4,1.44824
1,1.5,1.5,1.52581
1,1.6,1.6,1.59881
1,1.7,1.7,1.66712
1,1.8,1.8,1.73066
1,1.9,1.9,1.78935
1.1,-2,-2.2,-2.05485
1.1,-1.9,-2.09,-1.99083
1.1,-1.8,-1.98,-1.92173
1.1,-1.7,-1.87,-1.84759
1.1,-1.6,-1.76,-1.7685
1.1,-1.5,-1.65,-1.68457
1.1,-1.4,-1.54,-1.59591
1.1,-1.3,-1.43,-1.50269
1.1,-1.2,-1.32,-1.40509
1.1,-1.1,-1.21,-1.30333
1.1,-1,-1.1,-1.19763
1.1,-0.9,-0.99,-1.08828
1.1,-0.8,-0.88,-0.975566
1.1,-0.7,-0.77,-0.859805
1.1,-0.6,-0.66,-0.741345
1.1,-0.5,-0.55,-0.620552
1.1,-0.4,-0.44,-0.497811
1.1,-0.3,-0.33,-0.373526
1.1,-0.2,-0.22,-0.248113
1.1,-0.1,-0.11,-0.122001
1.1,6.38378e-16,7.02216e-16,0.00437668
1.1,0.1,0.11,0.130582
1.1,0.2,0.22,0.256177
1.1,0.3,0.33,0.38073
1.1,0.4,0.44,0.503815
1.1,0.5,0.55,0.62502
1.1,0.6,0.66,0.743946
1.1,0.7,0.77,0.860213
1.1,0.8,0.88,0.97346
1.1,0.9,0.99,1.08335
1.1,1,1.1,1.18958
1.1,1.1,1.21,1.29185
1.1,1.2,1.32,1.38991
1.1,1.3,1.43,1.48354
1.1,1.4,1.54,1.57252
1.1,1.5,1.65,1.6567
1.1,1.6,1.76,1.73591
1.1,1.7,1.87,1.81006
1.1,1.8,1.98,1.87905
1.1,1.9,2.09,1.94282
1.2,-2,-2.4,-2.21074
1.2,-1.9,-2.28,-2.14182
1.2,-1.8,-2.16,-2.06747
1.2,-1.7,-2.04,-1.98774
1.2,-1.6,-1.92,-1.9027
1.2,-1.5,-1.8,-1.81247
1.2,-1.4,-1.68,-1.71716
1.2,-1.3,-1.56,-1.61695
1.2,-1.2,-1.44,-1.51203
1.2,-1.1,-1.32,-1.40261
1.2,-1,-1.2,-1.28895
1.2,-0.9,-1.08,-1.17135
1.2,-0.8,-0.96,-1.0501
1.2,-0.7,-0.84,-0.925556
1.2,-0.6,-0.72,-0.798088
1.2,-0.5,-0.6,-0.668089
1.2,-0.4,-0.48,-0.535978
1.2,-0.3,-0.36,-0.40219
1.2,-0.2,-0.24,-0.267178
1.2,-0.1,-0.12,-0.131407
1.2,6.38378e-16,7.66054e-16,0.00465139
1.2,0.1,0.12,0.140522
1.2,0.2,0.24,0.275729
1.2,0.3,0.36,0.409803
1.2,0.4,0.48,0.542282
1.2,0.5,0.6,0.672721
1.2,0.6,0.72,0.800687
1.2,0.7,0.84,0.925771
1.2,0.8,0.96,1.04759
1.2,0.9,1.08,1.16577
1.2,1,1.2,1.28
1.2,1.1,1.32,1.38996
1.2,1.2,1.44,1.49538
1.2,1.3,1.56,1.59602
1.2,1.4,1.68,1.69168
1.2,1.5,1.8,1.78217
1.2,1.6,1.92,1.86735
1.2,1.7,2.04,1.9471
1.2,1.8,2.16,2.02133
1.2,1.9,2.28,2.08998
1.3,-2,-2.6,-2.35971
1.3,-1.9,-2.47,-2.2861
1.3,-1.8,-2.34,-2.20672
1.3,-1.7,-2.21,-2.12164
1.3,-1.6,-2.08,-2.03092
1.3,-1.5,-1.95,-1.93467
1.3,-1.4,-1.82,-1.83302
1.3,-1.3,-1.69,-1.72614
1.3,-1.2,-1.56,-1.61423
1.3,-1.1,-1.43,-1.49751
1.3,-1,-1.3,-1.37626
1.3,-0.9,-1.17,-1.25077
1.3,-0.8,-1.04,-1.12137
1.3,-0.7,-0.91,-0.988442
1.3,-0.6,-0.78,-0.852367
1.3,-0.5,-0.65,-0.713571
1.3,-0.4,-0.52,-0.572502
1.3,-0.3,-0.39,-0.429627
1.3,-0.2,-0.26,-0.285436
1.3,-0.1,-0.13,-0.140426
1.3,6.38378e-16,8.29892e-16,0.00489215
1.3,0.1,0.13,0.150007
1.3,0.2,0.26,0.294405
1.3,0.3,0.39,0.437582
1.3,0.4,0.52,0.579041
1.3,0.5,0.65,0.718302
1.3,0.6,0.78,0.854904
1.3,0.7,0.91,0.988408
1.3,0.8,1.04,1.1184
1.3,0.9,1.17,1.2445
1.3,1,1.3,1.36636
1.3,1.1,1.43,1.48365
1.3,1.2,1.56,1.59609
1.3,1.3,1.69,1.70343
1.3,1.4,1.82,1.80545
1.3,1.5,1.95,1.90197
1.3,1.6,2.08,1.99285
1.3,1.7,2.21,2.07795
1.3,1.8,2.34,2.1572
1.3,1.9,2.47,2.23054
1.4,-2,-2.8,-2.50154
1.4,-1.9,-2.66,-2.42343
1.4,-1.8,-2.52,-2.33925
1.4,-1.7,-2.38,-2.24906
1.4,-1.6,-2.24,-2.15293
1.4,-1.5,-2.1,-2.05095
1.4,-1.4,-1.96,-1.94327
1.4,-1.3,-1.82,-1.83005
1.4,-1.2,-1.68,-1.71148
1.4,-1.1,-1.54,-1.58783
1.4,-1,-1.4,-1.45935
1.4,-0.9,-1.26,-1.32637
1.4,-0.8,-1.12,-1.18923
1.4,-0.7,-0.98,-1.04832
1.4,-0.6,-0.84,-0.904058
1.4,-0.5,-0.7,-0.756891
1.4,-0.4,-0.56,-0.607295
1.4,-0.3,-0.42,-0.455772
1.4,-0.2,-0.28,-0.302841
1.4,-0.1,-0.14,-0.149037
1.4,6.38378e-16,8.9373e-16,0.00509711
1.4,0.1,0.14,0.159011
1.4,0.2,0.28,0.312159
1.4,0.3,0.42,0.463999
1.4,0.4,0.56,0.614001
1.4,0.5,0.7,0.761655
1.4,0.6,0.84,0.906469
1.4,0.7,0.98,1.04798
1.4,0.8,1.12,1.18574
1.4,0.9,1.26,1.31937
1.4,1,1.4,1.44847
1.4,1.1,1.54,1.57273
1.4,1.2,1.68,1.69184
1.4,1.3,1.82,1.80554
1.4,1.4,1.96,1.91362
1.4,1.5,2.1,2.01588
1.4,1.6,2.24,2.11218
1.4,1.7,2.38,2.20239
1.4,1.8,2.52,2.28645
1.4,1.9,2.66,2.36428
1.5,-2,-3,-2.63605
1.5,-1.9,-2.85,-2.55363
1.5,-1.8,-2.7,-2.46487
1.5,-1.7,-2.55,-2.36982
1.5,-1.6,-2.4,-2.26854
1.5,-1.5,-2.25,-2.16112
1.5,-1.4,-2.1,-2.04772
1.5,-1.3,-1.95,-1.92848
1.5,-1.2,-1.8,-1.80362
1.5,-1.1,-1.65,-1.67339
1.5,-1,-1.5,-1.53808
1.5,-0.9,-1.35,-1.398
1.5,-0.8,-1.2,-1.25353
1.5,-0.7,-1.05,-1.10506
1.5,-0.6,-0.9,-0.953048
1.5,-0.5,-0.75,-0.797952
1.5,-0.4,-0.6,-0.640282
1.5,-0.3,-0.45,-0.480566
1.5,-0.2,-0.3,-0.319356
1.5,-0.1,-0.15,-0.15722
1.5,6.38378e-16,9.57567e-16,0.00526466
1.5,0.1,0.15,0.167514
1.5,0.2,0.3,0.328948
1.5,0.3,0.45,0.488991
1.5,0.4,0.6,0.647083
1.5,0.5,0.75,0.802682
1.5,0.6,0.9,0.955268
1.5,0.7,1.05,1.10435
1.5,0.8,1.2,1.24947
1.5,0.9,1.35,1.39021
1.5,1,1.5,1.52618
1.5,1.1,1.65,1.65703
1.5,1.2,1.8,1.78245
1.5,1.3,1.95,1.90218
1.5,1.4,2.1,2.016
1.5,1.5,2.25,2.12371
1.5,1.6,2.4,2.22516
1.5,1.7,2.55,2.32024
1.5,1.8,2.7,2.40887
1.5,1.9,2.85,2.491
1.6,-2,-3.2,-2.76309
1.6,-1.9,-3.04,-2.67656
1.6,-1.8,-2.88,-2.58344
1.6,-1.7,-2.72,-2.48376
1.6,-1.6,-2.56,-2.3776
1.6,-1.5,-2.4,-2.26504
1.6,-1.4,-2.24,-2.14621
1.6,-1.3,-2.08,-2.0213
1.6,-1.2,-1.92,-1.8905
1.6,-1.1,-1.76,-1.75407
1.6,-1,-1.6,-1.6123
1.6,-0.9,-1.44,-1.46553
1.6,-0.8,-1.28,-1.31415
1.6,-0.7,-1.12,-1.15856
1.6,-0.6,-0.96,-0.99924
